pago_id;monto;fecha;id_usuario;subs_id
406;5000;03-05-21;107;40
1461;6500;21-10-20;133;158
691;6500;30-09-21;77;71
2262;5000;19-05-21;35;235
1843;4000;08-02-21;82;197
858;5000;28-08-21;40;89
2146;5000;20-11-20;88;225
3252;5000;14-07-21;129;346
8;4000;21-08-21;102;2
3390;5000;26-06-21;95;358
1399;8000;16-11-21;106;150
2822;5000;25-05-21;10;293
2033;5000;17-08-21;123;215
468;9500;16-06-21;146;47
3272;6500;02-01-21;130;349
210;5500;21-03-21;122;20
2582;6500;23-09-21;131;273
1745;4500;17-06-21;128;186
1073;5500;07-09-20;148;120
776;5500;24-07-21;96;82
856;8000;11-03-21;40;88
3117;8000;04-01-21;78;330
2678;4000;12-10-21;139;280
2164;3500;14-09-21;88;226
828;5500;23-02-21;40;87
3064;8500;23-11-21;138;323
3146;9500;07-06-21;129;333
2129;6500;02-04-21;88;224
1476;5000;07-09-20;133;159
1634;5000;03-01-21;141;175
750;5000;24-04-21;96;80
2847;5000;12-02-20;30;298
1257;6500;07-04-21;74;137
2605;8500;18-12-21;86;275
150;5000;24-11-21;104;13
2425;8000;14-02-21;36;254
1908;8000;27-05-21;28;202
470;9500;16-08-21;146;47
371;5500;28-08-21;116;36
1387;8000;16-11-20;106;150
2800;6500;18-10-20;10;292
2662;8000;06-03-21;139;279
2070;6500;19-09-21;123;218
55;5000;05-08-20;22;8
3113;5000;20-12-21;78;329
926;5000;10-08-21;54;98
582;6500;28-04-21;99;58
1199;5500;22-12-20;81;133
1191;4000;27-12-21;110;131
2307;7500;24-12-21;136;238
2483;9500;06-06-21;36;259
888;8000;08-07-21;54;95
3016;6500;10-09-21;44;314
1000;8500;30-07-21;143;110
3122;8000;09-01-21;78;330
792;5000;07-01-21;96;83
2031;5000;17-06-21;123;215
1265;9500;20-08-20;74;138
303;9500;11-04-20;97;29
2343;6500;30-04-21;19;244
3393;5000;26-09-21;95;358
672;6500;15-10-20;77;69
2271;6500;18-06-20;84;236
1565;6500;02-08-21;64;169
2068;6500;19-07-21;123;218
1860;6500;20-12-20;83;199
2227;5000;15-12-21;35;232
501;9500;28-12-21;146;49
630;7000;18-08-21;125;64
2579;6500;23-06-21;131;273
1553;5500;09-05-21;64;168
1273;9500;20-04-21;74;138
2264;5000;19-07-21;35;235
837;5500;23-11-21;40;87
1977;7500;21-05-21;85;209
1057;8500;10-06-21;105;117
2237;8500;05-09-21;35;233
1242;5500;15-03-21;74;136
1695;4500;05-06-21;47;182
787;5000;02-01-21;96;83
312;9500;08-04-21;97;29
1359;3500;25-09-21;120;146
3010;8500;04-01-21;44;313
619;6500;19-03-21;125;63
1817;7500;05-05-21;121;195
1545;5500;01-05-21;64;168
847;8000;02-03-21;40;88
2667;8000;11-03-21;139;279
1145;3500;28-12-21;23;125
1043;4000;18-10-21;79;114
2941;4500;01-01-21;144;307
697;5000;09-02-21;77;72
1882;9500;08-07-21;83;200
2238;8500;06-09-21;35;233
1718;3000;12-08-20;128;184
104;5000;10-09-21;145;10
700;5000;12-02-21;77;72
2296;3000;05-09-21;136;237
1212;5000;04-02-21;11;134
2041;8000;09-11-20;123;216
1096;5000;14-12-20;148;121
2612;6500;12-10-20;86;276
548;5500;21-12-21;99;53
1252;6500;02-04-21;74;137
458;9500;16-08-20;146;47
2918;8000;24-12-21;69;305
2090;8500;17-12-21;118;220
1263;9500;20-06-20;74;138
205;5500;21-10-20;122;20
2321;7000;11-01-21;136;240
1910;8000;27-07-21;28;202
2366;5000;04-08-21;91;247
1289;6500;02-05-21;117;139
2304;7500;24-09-21;136;238
1527;3000;19-12-20;64;167
17;5000;28-05-21;102;3
1839;4000;04-02-21;82;197
21;5000;28-09-21;102;3
3194;5000;16-06-21;129;338
1024;5000;23-10-21;79;113
853;8000;08-03-21;40;88
2340;6500;12-01-21;19;242
1299;6500;12-05-21;117;139
2907;6500;09-08-21;45;304
16;5000;28-04-21;102;3
3249;5000;14-04-21;129;346
2574;9500;08-11-21;131;272
2783;3000;28-10-21;80;289
2289;6500;18-12-21;84;236
2491;4500;11-09-21;134;261
2490;5000;15-12-21;36;260
3188;5000;16-12-20;129;338
1083;5500;05-09-21;148;120
1260;6500;10-04-21;74;137
3092;6500;24-12-21;113;325
1329;8500;06-07-21;126;142
1349;3500;25-11-20;120;146
3080;6500;24-12-20;113;325
400;4000;12-10-21;107;39
1573;6500;10-08-21;64;169
1853;6500;06-05-21;83;198
2532;4000;26-11-20;134;266
1660;3000;01-08-21;47;179
2272;6500;18-07-20;84;236
1886;9500;12-07-21;83;200
1074;5500;08-09-20;148;120
982;5000;28-08-21;143;108
2851;5000;04-02-21;30;298
1561;6500;10-08-20;64;169
2901;4500;25-06-21;45;303
585;6500;28-07-21;99;58
1361;3500;25-11-21;120;146
1771;5500;11-01-21;111;188
2250;9500;08-11-21;35;234
1362;3500;25-12-21;120;146
2530;7500;11-10-21;134;265
2052;8000;08-11-21;123;216
3221;7500;09-05-21;129;342
1569;6500;06-08-21;64;169
57;5000;07-08-20;22;8
1281;9500;20-12-21;74;138
26;7000;24-09-21;102;4
652;4000;24-04-21;125;67
2637;7000;15-05-21;12;277
1224;3000;16-08-20;11;135
669;5000;28-06-21;125;68
509;5500;23-01-21;146;50
2555;9500;28-08-21;134;268
2694;5000;13-11-20;139;282
3336;7000;06-08-21;130;353
2063;6500;19-02-21;123;218
2537;9500;05-07-21;134;267
1114;9500;01-08-21;23;124
2825;5000;25-08-21;10;293
1227;3000;16-11-20;11;135
1540;5500;08-05-20;64;168
220;3500;06-11-20;9;21
3480;6500;14-11-21;102;370
420;5500;06-10-21;107;41
2526;7500;07-10-21;134;265
3106;5000;20-05-21;78;329
11;4000;21-11-21;102;2
890;8000;10-07-21;54;95
2002;3000;10-06-21;123;213
2406;5500;22-12-20;38;252
126;8000;15-12-21;104;11
3379;3500;16-11-21;135;356
116;8000;15-02-21;104;11
561;5000;25-05-21;99;54
3095;5000;16-02-21;78;326
3253;5000;14-08-21;129;346
2035;5000;17-10-21;123;215
3395;5000;26-11-21;95;358
879;7500;17-08-21;40;91
1391;8000;16-03-21;106;150
974;5000;30-12-20;143;108
1773;3500;27-09-21;111;189
716;6500;17-10-20;89;74
762;5500;24-05-20;96;82
2126;5000;15-12-21;118;223
84;5000;28-07-21;145;9
2940;4500;12-01-20;144;307
2279;6500;18-02-21;84;236
732;5000;18-03-21;89;78
295;7500;20-11-21;97;28
2114;5000;15-12-20;118;223
1539;3000;19-12-21;64;167
1069;8500;16-09-21;41;119
1831;9500;17-10-21;121;196
1592;5000;09-11-21;150;172
1555;5500;11-05-21;64;168
1177;8000;17-04-21;110;130
1581;3500;06-11-21;150;171
3301;5000;20-03-21;130;351
3421;5000;28-02-21;94;363
2720;8000;30-11-21;80;284
764;5500;24-07-20;96;82
512;5500;23-04-21;146;50
3062;5000;24-11-21;138;322
3408;5000;12-03-21;132;360
2359;5000;09-08-20;91;247
2314;6500;18-08-21;136;239
343;5000;12-10-21;108;32
19;5000;28-07-21;102;3
1302;5000;26-07-20;126;140
5;4000;21-05-21;102;2
1861;6500;20-01-21;83;199
2930;4000;26-07-21;144;306
3298;5000;20-12-20;130;351
2470;5500;12-07-21;36;258
1368;9500;07-06-21;120;147
307;9500;03-04-21;97;29
3189;5000;16-01-21;129;338
1230;3000;16-02-21;11;135
2884;4000;23-08-21;147;301
597;5000;02-09-21;125;60
3352;7500;18-09-21;135;354
431;6500;11-04-21;107;42
575;9500;11-11-21;99;57
422;5500;08-10-21;107;41
1040;4000;18-07-21;79;114
3057;7500;29-12-21;98;320
761;7500;07-11-21;96;81
594;5000;11-09-20;125;60
1971;9500;09-12-21;85;208
1010;5000;13-12-20;143;111
40;6500;28-10-20;22;7
3438;7000;21-12-20;76;366
1470;6500;21-07-21;133;158
735;5000;18-06-21;89;78
2287;6500;18-10-21;84;236
28;7000;24-11-21;102;4
1127;3500;30-06-20;23;125
3046;6500;18-08-21;98;319
726;5000;18-09-20;89;78
804;5000;11-09-21;137;84
1469;6500;21-06-21;133;158
1584;3500;09-11-21;150;171
1879;9500;05-07-21;83;200
2991;3500;26-08-20;46;311
3227;6500;26-08-21;129;343
2381;4000;26-10-20;38;250
3346;7500;18-03-21;135;354
1491;8000;06-08-21;133;161
591;5000;08-09-20;125;60
2339;6500;11-01-21;19;242
2567;4000;12-07-21;131;271
1858;6500;11-05-21;83;198
1402;6500;28-08-21;106;151
1996;3000;04-06-21;123;213
304;9500;12-04-20;97;29
3398;5000;04-01-21;132;359
2522;3000;28-11-20;134;264
212;5500;21-05-21;122;20
539;5500;21-03-21;99;53
1109;9500;20-06-21;148;123
1604;9500;03-04-21;150;173
3312;5000;20-09-20;130;352
2001;3000;09-06-21;123;213
199;3000;06-11-21;122;19
88;5000;28-11-21;145;9
3382;6500;30-11-21;135;357
331;8000;27-02-21;108;31
1776;3000;08-05-20;111;190
1081;5500;03-09-21;148;120
2464;5500;06-07-21;36;258
1080;5500;02-09-21;148;120
2089;8500;17-11-21;118;220
158;3000;26-06-21;115;15
311;9500;07-04-21;97;29
1250;5500;15-11-21;74;136
2384;4000;26-01-21;38;250
1456;6500;21-05-20;133;158
2429;8000;14-06-21;36;254
2866;4000;07-07-20;30;300
191;3000;10-11-20;122;19
530;7000;07-03-21;127;51
1903;8000;10-10-21;28;201
396;4000;08-10-21;107;39
1869;6500;20-09-21;83;199
2660;8000;04-03-21;139;279
2655;4000;17-03-21;12;278
2617;6500;05-10-21;86;276
860;5000;28-10-21;40;89
3058;4000;10-03-21;98;321
1064;8500;16-04-21;41;119
1241;5500;15-02-21;74;136
3130;7000;13-07-21;140;331
1785;3000;05-05-21;111;190
635;5000;27-06-21;125;65
796;5000;11-01-21;96;83
1833;9500;17-12-21;121;196
1158;9500;20-07-20;110;129
1953;3000;27-02-21;85;207
469;9500;16-07-21;146;47
1236;3000;16-08-21;11;135
2911;8000;24-05-21;69;305
1995;3000;03-06-21;123;213
121;8000;15-07-21;104;11
3456;4000;24-01-21;100;367
1406;6500;28-12-21;106;151
1159;9500;20-08-20;110;129
3155;8500;01-10-21;129;334
1331;8500;08-07-21;126;142
411;5000;08-05-21;107;40
3112;5000;20-11-21;78;329
812;7000;21-09-21;40;85
670;5000;28-07-21;125;68
855;8000;10-03-21;40;88
1157;6500;28-12-21;110;128
866;4000;26-07-21;40;90
2315;6500;18-09-21;136;239
1381;9500;11-12-21;106;149
1484;8000;11-08-20;133;161
2022;5000;17-09-20;123;215
2984;5000;19-07-21;46;310
1538;3000;19-11-21;64;167
1348;3500;25-10-20;120;146
2811;6500;18-09-21;10;292
2131;6500;04-04-21;88;224
1148;7500;14-10-21;110;126
1207;5500;22-08-21;81;133
365;5500;28-02-21;116;36
2317;6500;18-11-21;136;239
377;5500;25-04-21;107;38
1687;7500;27-12-21;47;180
274;7000;04-02-21;97;26
2284;6500;18-07-21;84;236
2015;5000;26-10-21;123;214
382;4000;06-10-20;107;39
616;5500;25-01-21;125;61
1872;6500;20-12-21;83;199
3145;9500;06-06-21;129;333
1446;6500;18-09-21;27;156
2014;5000;26-09-21;123;214
1532;3000;19-05-21;64;167
1378;9500;08-12-21;106;149
1262;6500;12-04-21;74;137
806;7000;21-03-21;40;85
433;9500;23-10-21;107;43
3426;4000;27-11-21;94;364
543;5500;21-07-21;99;53
2255;5000;19-10-20;35;235
2109;5000;15-07-20;118;223
3256;5000;14-11-21;129;346
1766;5500;06-01-21;111;188
2398;5000;19-12-21;38;251
3441;7000;21-03-21;76;366
1682;7500;27-07-21;47;180
2203;9500;22-02-21;92;231
1516;9500;18-12-21;124;164
1925;4500;20-10-21;28;204
1433;8000;30-12-21;27;155
836;5500;23-10-21;40;87
859;5000;28-09-21;40;89
2994;3500;26-11-20;46;311
2294;3000;03-09-21;136;237
3241;5000;14-08-20;129;346
1426;4000;23-09-21;142;154
2361;5000;11-08-20;91;247
2708;5000;23-09-20;80;283
413;5000;10-05-21;107;40
131;6500;02-05-21;104;12
1407;8500;18-11-21;142;152
297;9500;05-04-20;97;29
3162;8500;08-10-21;129;334
2986;5000;19-09-21;46;310
1473;6500;21-10-21;133;158
602;5000;07-09-21;125;60
2435;8000;14-12-21;36;254
2724;9500;02-11-21;80;285
941;3000;09-07-21;112;100
605;5000;10-09-21;125;60
3060;4000;12-03-21;98;321
2821;5000;25-04-21;10;293
3437;7000;21-11-20;76;366
3236;5000;08-04-21;129;345
3285;6500;05-07-21;130;350
2713;5000;23-02-21;80;283
489;9500;28-12-20;146;49
1481;7500;28-10-21;133;160
2082;3000;28-06-21;118;219
2341;5000;29-04-21;19;243
1239;3000;16-11-21;11;135
907;4000;20-09-21;54;97
2639;7000;15-07-21;12;277
1017;5000;13-07-21;143;111
3463;4000;24-08-21;100;367
816;6500;21-06-21;40;86
3306;5000;20-08-21;130;351
2915;8000;24-09-21;69;305
3029;5000;22-12-21;44;316
802;5000;09-09-21;137;84
2170;3000;01-04-21;149;227
2423;8000;14-12-20;36;254
924;5000;08-08-21;54;98
2796;6500;18-06-20;10;292
2180;3000;11-04-21;149;227
952;5500;20-05-21;93;104
2752;9500;16-09-20;80;288
320;6500;24-05-21;97;30
916;5000;12-08-20;54;98
1129;3500;30-08-20;23;125
2476;9500;11-06-20;36;259
899;4000;20-01-21;54;97
1448;6500;18-11-21;27;156
2833;5000;28-09-21;119;294
1354;3500;25-04-21;120;146
2408;5500;22-02-21;38;252
3366;3500;16-10-20;135;356
1465;6500;21-02-21;133;158
2756;9500;16-01-21;80;288
285;7500;20-01-21;97;28
1736;4500;17-09-20;128;186
2257;5000;19-12-20;35;235
1964;9500;02-12-21;85;208
664;5000;30-01-21;125;68
1978;5000;15-01-21;90;210
6;4000;21-06-21;102;2
1979;5000;15-02-21;90;210
462;9500;16-12-20;146;47
626;6500;19-10-21;125;63
2588;5000;19-03-21;86;274
3473;4000;16-08-21;100;368
1572;6500;09-08-21;64;169
1670;3000;11-08-21;47;179
3359;4500;30-10-20;135;355
2890;6500;13-02-21;45;302
1445;6500;18-08-21;27;156
891;8000;11-07-21;54;95
1928;7500;11-09-21;28;205
1737;4500;17-10-20;128;186
1439;6500;18-02-21;27;156
2067;6500;19-06-21;123;218
2049;8000;05-11-21;123;216
1663;3000;04-08-21;47;179
2650;4000;17-10-20;12;278
1529;3000;19-02-21;64;167
3021;5000;22-04-21;44;316
2661;8000;05-03-21;139;279
99;5000;05-09-21;145;10
211;5500;21-04-21;122;20
639;5000;27-10-21;125;65
842;8000;09-03-20;40;88
1596;9500;07-04-20;150;173
2735;4000;14-03-21;80;286
2432;8000;14-09-21;36;254
2487;9500;10-06-21;36;259
1804;6500;25-12-21;87;192
123;8000;15-09-21;104;11
3073;6500;13-03-21;138;324
721;5000;26-11-21;89;76
2937;4500;09-01-20;144;307
950;5000;23-11-21;112;103
1591;5000;08-11-21;150;172
2044;8000;12-11-20;123;216
2629;7000;15-09-20;12;277
546;5500;21-10-21;99;53
407;5000;04-05-21;107;40
1047;6500;19-10-20;79;115
636;5000;27-07-21;125;65
2319;7000;09-01-21;136;240
562;5000;25-06-21;99;54
2554;9500;28-07-21;134;268
2733;9500;11-11-21;80;285
966;7000;26-09-21;93;106
3088;6500;24-08-21;113;325
322;6500;24-07-21;97;30
2273;6500;18-08-20;84;236
109;8000;15-07-20;104;11
2706;5000;13-11-21;139;282
1518;5500;30-09-21;64;165
2072;6500;19-11-21;123;218
1360;3500;25-10-21;120;146
235;7000;05-11-21;9;22
852;8000;07-03-21;40;88
581;6500;28-03-21;99;58
993;4000;14-09-21;143;109
1202;5500;22-03-21;81;133
3314;5000;20-11-20;130;352
975;5000;30-01-21;143;108
3110;5000;20-09-21;78;329
2518;3000;28-07-20;134;264
1046;6500;19-09-20;79;115
1686;7500;27-11-21;47;180
881;7500;17-10-21;40;91
2167;3500;14-12-21;88;226
73;5000;11-08-21;22;8
1510;9500;18-06-21;124;164
3079;6500;24-11-20;113;325
1187;4000;27-08-21;110;131
1625;6500;14-04-21;150;174
2892;6500;13-04-21;45;302
3455;4000;24-12-20;100;367
496;9500;28-07-21;146;49
1728;3000;10-08-21;128;184
1282;6500;07-05-20;117;139
380;5500;25-07-21;107;38
1792;3000;12-05-21;111;190
2883;4000;23-07-21;147;301
1653;3000;06-08-20;47;179
1436;6500;18-11-20;27;156
1011;5000;13-01-21;143;111
3196;5000;16-08-21;129;338
1838;4000;03-02-21;82;197
2412;5500;22-06-21;38;252
355;9500;09-01-21;116;34
2954;5500;28-07-21;144;308
1644;4000;25-09-21;141;176
1937;9500;19-04-21;85;206
3257;5000;14-12-21;129;346
122;8000;15-08-21;104;11
2379;4000;26-08-20;38;250
2480;9500;03-06-21;36;259
1035;4000;18-02-21;79;114
2378;9500;25-12-21;38;249
2544;9500;12-07-21;134;267
953;5500;20-06-21;93;104
452;4000;24-07-21;146;46
1556;5500;12-05-21;64;168
1729;3000;11-08-21;128;184
3435;7000;21-09-20;76;366
1374;4000;24-09-21;106;148
1400;8000;16-12-21;106;150
2977;4500;19-12-21;46;309
3030;6500;11-07-21;44;317
3288;6500;08-07-21;130;350
3027;5000;22-10-21;44;316
143;5000;24-04-21;104;13
81;5000;28-04-21;145;9
1050;6500;19-01-21;79;115
495;9500;28-06-21;146;49
577;6500;30-11-20;99;58
1987;3000;07-06-20;123;213
237;7000;07-11-21;9;22
2531;7500;12-10-21;134;265
1717;3000;11-08-20;128;184
2268;5000;19-11-21;35;235
1993;3000;01-06-21;123;213
2511;5000;30-08-21;134;263
3409;5000;24-10-20;94;361
3083;6500;24-03-21;113;325
3025;5000;22-08-21;44;316
272;7000;02-02-21;97;26
1950;3000;27-11-20;85;207
2763;9500;16-08-21;80;288
1078;5500;12-09-20;148;120
2080;3000;28-04-21;118;219
1574;6500;11-08-21;64;169
1099;5000;14-03-21;148;121
1690;4500;12-06-20;47;182
387;4000;11-10-20;107;39
207;5500;21-12-20;122;20
190;3000;09-11-20;122;19
1854;6500;07-05-21;83;198
678;6500;15-04-21;77;69
306;9500;02-04-21;97;29
948;5000;19-11-20;112;102
3141;9500;02-06-21;129;333
865;4000;26-06-21;40;90
558;5000;25-02-21;99;54
2177;3000;08-04-21;149;227
2710;5000;23-11-20;80;283
2804;6500;18-02-21;10;292
3326;5000;20-11-21;130;352
1166;9500;20-03-21;110;129
2202;9500;22-01-21;92;231
2318;6500;18-12-21;136;239
995;4000;14-11-21;143;109
1464;6500;21-01-21;133;158
3019;5500;17-11-21;44;315
2686;4500;11-01-21;139;281
1067;8500;16-07-21;41;119
189;5000;12-09-21;122;18
1089;5500;11-09-21;148;120
1042;4000;18-09-21;79;114
236;7000;06-11-21;9;22
1036;4000;18-03-21;79;114
239;7000;09-11-21;9;22
36;6500;10-11-21;22;6
2899;6500;13-11-21;45;302
785;5000;12-01-20;96;83
625;6500;19-09-21;125;63
250;6500;14-12-21;9;23
41;6500;28-11-20;22;7
3251;5000;14-06-21;129;346
2376;5000;30-04-21;38;248
2624;6500;12-10-21;86;276
2508;5000;31-05-21;134;263
1373;9500;12-06-21;120;147
42;6500;28-12-20;22;7
2217;5000;15-02-21;35;232
921;5000;05-08-21;54;98
2732;9500;10-11-21;80;285
2370;5000;08-08-21;91;247
1902;8000;09-10-21;28;201
2903;4500;25-08-21;45;303
1142;3500;28-09-21;23;125
1707;9500;09-05-21;47;183
2377;9500;25-11-21;38;249
3124;8000;11-01-21;78;330
1521;7500;25-01-21;64;166
800;5000;07-09-21;137;84
1144;3500;28-11-21;23;125
2399;5500;22-05-20;38;252
2621;6500;09-10-21;86;276
384;4000;08-10-20;107;39
2722;9500;12-11-20;80;285
202;5500;21-07-20;122;20
3206;6500;08-10-20;129;340
328;8000;27-11-20;108;31
2777;3000;28-04-21;80;289
475;5000;31-10-20;146;48
3008;5000;11-10-21;46;312
1735;4500;17-08-20;128;186
3419;5000;18-12-21;94;362
3459;4000;24-04-21;100;367
3468;4000;16-03-21;100;368
3378;3500;16-10-21;135;356
128;6500;11-05-20;104;12
835;5500;23-09-21;40;87
3066;6500;13-08-20;138;324
778;5500;24-09-21;96;82
1318;5000;26-11-21;126;140
3120;8000;07-01-21;78;330
2466;5500;08-07-21;36;258
2106;5000;10-11-21;118;222
3152;8500;10-10-20;129;334
1624;6500;14-03-21;150;174
1580;3500;05-11-21;150;171
1809;7500;09-05-20;121;195
3383;5000;26-11-20;95;358
327;6500;24-12-21;97;30
3114;8000;01-01-21;78;330
956;5500;20-09-21;93;104
2929;4000;26-06-21;144;306
291;7500;20-07-21;97;28
395;4000;07-10-21;107;39
1720;3000;02-08-21;128;184
3199;5000;16-11-21;129;338
1501;5000;05-12-21;124;163
1549;5500;05-05-21;64;168
2964;4500;19-11-20;46;309
667;5000;28-04-21;125;68
2025;5000;17-12-20;123;215
2155;5000;20-08-21;88;225
2512;5000;30-09-21;134;263
3273;6500;03-01-21;130;349
3274;6500;04-01-21;130;349
3413;5000;18-06-21;94;362
1274;9500;20-05-21;74;138
2772;3000;28-11-20;80;289
622;6500;19-06-21;125;63
2386;4000;26-03-21;38;250
1784;3000;04-05-21;111;190
2981;5000;19-04-21;46;310
1163;9500;20-12-20;110;129
2291;3000;12-09-20;136;237
2689;5000;13-06-20;139;282
519;7000;08-03-20;127;51
2158;5000;20-11-21;88;225
1544;5500;12-05-20;64;168
1857;6500;10-05-21;83;198
2005;5000;26-12-20;123;214
1929;7500;12-09-21;28;205
2965;4500;19-12-20;46;309
725;5000;21-12-21;89;77
1739;4500;17-12-20;128;186
347;6500;23-10-21;116;33
1384;8000;16-08-20;106;150
184;5000;07-09-21;122;18
2171;3000;02-04-21;149;227
1899;8000;06-10-21;28;201
2076;3000;28-12-20;118;219
1098;5000;14-02-21;148;121
1411;5000;19-01-21;142;153
1654;3000;07-08-20;47;179
1673;7500;27-10-20;47;180
2620;6500;08-10-21;86;276
1276;9500;20-07-21;74;138
3018;6500;12-09-21;44;314
1235;3000;16-07-21;11;135
267;9500;28-02-21;109;25
2824;5000;25-07-21;10;293
1613;9500;12-04-21;150;173
2073;6500;19-12-21;123;218
2834;5000;28-10-21;119;294
1432;8000;30-11-21;27;155
2976;4500;19-11-21;46;309
2038;8000;06-11-20;123;216
1837;4000;02-02-21;82;197
2065;6500;19-04-21;123;218
3172;4500;08-10-21;129;336
1866;6500;20-06-21;83;199
245;6500;14-07-21;9;23
487;9500;28-10-20;146;49
2493;5000;10-04-20;134;262
503;5500;23-07-20;146;50
2505;5000;10-04-21;134;262
713;6500;17-07-20;89;74
2873;4000;02-07-21;30;300
2610;6500;10-10-20;86;276
3474;4000;16-09-21;100;368
300;9500;08-04-20;97;29
1536;3000;19-09-21;64;167
544;5500;21-08-21;99;53
2874;4000;03-07-21;30;300
3407;5000;11-03-21;132;360
1503;5000;07-12-21;124;163
2753;9500;16-10-20;80;288
2664;8000;08-03-21;139;279
2122;5000;15-08-21;118;223
2525;3000;28-02-21;134;264
1228;3000;16-12-20;11;135
2459;5000;23-11-21;36;257
2924;4000;26-01-21;144;306
1322;5000;12-09-21;126;141
1169;9500;20-06-21;110;129
2176;3000;07-04-21;149;227
1747;4500;17-08-21;128;186
182;5000;05-09-21;122;18
409;5000;06-05-21;107;40
2916;8000;24-10-21;69;305
2156;5000;20-09-21;88;225
2165;3500;14-10-21;88;226
2957;5500;28-10-21;144;308
2595;5000;19-10-21;86;274
906;4000;20-08-21;54;97
2889;6500;13-01-21;45;302
2842;3500;10-04-21;119;297
727;5000;18-10-20;89;78
595;5000;12-09-20;125;60
2985;5000;19-08-21;46;310
901;4000;20-03-21;54;97
2029;5000;17-04-21;123;215
2079;3000;28-03-21;118;219
2820;5000;25-03-21;10;293
1835;4000;12-02-20;82;197
2958;5500;28-11-21;144;308
1286;6500;11-05-20;117;139
2027;5000;17-02-21;123;215
2598;8500;18-05-21;86;275
1669;3000;10-08-21;47;179
2663;8000;07-03-21;139;279
1213;5000;05-02-21;11;134
1031;4000;18-10-20;79;114
398;4000;10-10-21;107;39
1802;6500;25-10-21;87;192
2431;8000;14-08-21;36;254
563;5000;25-07-21;99;54
2700;5000;13-05-21;139;282
238;7000;08-11-21;9;22
65;5000;03-08-21;22;8
1063;9500;12-12-21;105;118
1788;3000;08-05-21;111;190
286;7500;20-02-21;97;28
2513;5000;30-10-21;134;263
1420;4000;23-03-21;142;154
1341;5000;12-11-21;120;144
655;4000;24-07-21;125;67
752;5000;24-06-21;96;80
460;9500;16-10-20;146;47
935;3000;03-07-21;112;100
2607;6500;07-10-20;86;276
2119;5000;15-05-21;118;223
1559;6500;08-08-20;64;169
2919;4000;26-08-20;144;306
154;6500;14-11-21;115;14
2599;8500;18-06-21;86;275
2828;5000;25-11-21;10;293
1372;9500;11-06-21;120;147
3405;5000;11-01-21;132;359
542;5500;21-06-21;99;53
3038;5000;13-07-21;98;318
560;5000;25-04-21;99;54
1761;5500;01-01-21;111;188
103;5000;09-09-21;145;10
506;5500;23-10-20;146;50
2117;5000;15-03-21;118;223
2286;6500;18-09-21;84;236
247;6500;14-09-21;9;23
733;5000;18-04-21;89;78
877;7500;17-06-21;40;91
1552;5500;08-05-21;64;168
399;4000;11-10-21;107;39
724;5000;21-11-21;89;77
2917;8000;24-11-21;69;305
3047;6500;18-09-21;98;319
1557;6500;06-08-20;64;169
3449;7000;21-11-21;76;366
811;7000;21-08-21;40;85
1719;3000;01-08-21;128;184
1246;5500;15-07-21;74;136
2222;5000;15-07-21;35;232
3005;5000;08-10-21;46;312
1550;5500;06-05-21;64;168
3105;5000;20-04-21;78;329
1643;4000;25-08-21;141;176
106;5000;12-09-21;145;10
2868;4000;09-07-20;30;300
455;4000;24-10-21;146;46
2858;5500;27-05-21;30;299
1409;5000;19-11-20;142;153
1635;5000;04-01-21;141;175
1944;9500;19-11-21;85;206
529;7000;06-03-21;127;51
2453;6500;12-01-21;36;256
1568;6500;05-08-21;64;169
2274;6500;18-09-20;84;236
1796;6500;10-06-21;111;191
1277;9500;20-08-21;74;138
1694;4500;04-06-21;47;182
324;6500;24-09-21;97;30
3107;5000;20-06-21;78;329
2441;8000;10-08-21;36;255
2418;5500;22-12-21;38;252
2330;8000;15-05-21;136;241
175;4000;16-11-21;122;17
2625;7000;15-05-20;12;277
914;5000;10-08-20;54;98
1178;8000;17-05-21;110;130
1985;9500;24-11-21;90;212
1640;5000;09-01-21;141;175
3198;5000;16-10-21;129;338
52;6500;28-10-21;22;7
965;7000;26-08-21;93;106
1425;4000;23-08-21;142;154
2472;9500;07-06-20;36;259
2016;5000;26-11-21;123;214
2714;8000;31-05-21;80;284
3265;6500;07-01-20;130;349
1975;7500;21-03-21;85;209
1965;9500;03-12-21;85;208
2468;5500;10-07-21;36;258
369;5500;28-06-21;116;36
3176;4500;12-10-21;129;336
301;9500;09-04-20;97;29
1146;7500;14-08-21;110;126
298;9500;06-04-20;97;29
1343;7000;10-02-21;120;145
1642;5000;11-01-21;141;175
3084;6500;24-04-21;113;325
768;5500;24-11-20;96;82
1656;3000;09-08-20;47;179
555;5000;25-11-20;99;54
2020;5000;17-07-20;123;215
3386;5000;26-02-21;95;358
2715;8000;30-06-21;80;284
1149;5000;05-11-20;110;127
1752;5000;05-06-21;114;187
1339;8000;11-10-21;120;143
1087;5500;09-09-21;148;120
1237;3000;16-09-21;11;135
1827;9500;17-06-21;121;196
841;8000;08-03-20;40;88
161;3000;26-09-21;115;15
1023;7000;12-02-21;79;112
437;6500;04-02-21;101;45
2923;4000;26-12-20;144;306
256;6500;16-07-21;109;24
439;6500;06-02-21;101;45
3370;3500;16-02-21;135;356
875;7500;17-04-21;40;91
1502;5000;06-12-21;124;163
1587;3500;12-11-21;150;171
1132;3500;30-11-20;23;125
3086;6500;24-06-21;113;325
1888;8000;07-10-20;28;201
878;7500;17-07-21;40;91
